	MOVIEID	TITLE	GENRES	REALEASE	(no genres listed)	Action	Adventure	Animation	Children	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	IMAX	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western	count	mean	SCORE	title
2737	1376	Star Trek IV: The Voyage Home	Adventure,Comedy,Sci-Fi	1986.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16042	3.474784939533724	3.4671779792569697	
2738	4623	Major League	Comedy	1989.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4692	3.4930733162830347	3.467071245030706	
2739	8848	Маменькины сынки	Drama	1953.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	376	3.791223404255319	3.466885564834293	Маменькины сынки
2740	4029	Жизнь за кадром	Comedy,Drama	2000.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3192	3.5050125313283207	3.466813486746741	Жизнь за кадром
2741	6963	Игровая площадка Дьявола	Documentary	2002.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	474	3.7236286919831225	3.466544486716809	Игровая площадка Дьявола
2742	4086	Big Easy, The	Action,Crime,Mystery,Romance,Thriller	1987.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1558	3.5446084724005136	3.46641656558026	
2743	56333	Дикари	Comedy,Drama	2007.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1001	3.587912087912088	3.4662548913480817	Дикари
2744	2018	Бэмби	Animation,Children,Drama	1942.0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10214	3.47816722146074	3.466244753654759	Бэмби
2745	986	Летите домой	Adventure,Children	1996.0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3450	3.501304347826087	3.46602437055532	Летите домой
2746	3751	Побег из курятника	Animation,Children,Comedy	2000.0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23940	3.4710108604845447	3.4659277549901897	Побег из курятника
2747	8738	Woman Is a Woman, A (femme est une femme, Une)	Comedy,Drama,Musical,Romance	1961.0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	401	3.7693266832917702	3.465888325782576	
2748	2025	Лолита	Drama,Romance	1997.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3119	3.5048092337287597	3.465804460960335	Лолита
2749	57243	Визит оркестра	Comedy,Drama	2007.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	427	3.750585480093677	3.4657267593963663	Визит оркестра
2750	3487	El Dorado	Western	1966.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	637	3.656200941915228	3.465394210524677	
2751	1759	Чeтыре дня в сентябре	Drama	1997.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	414	3.758454106280193	3.4650782119031387	Чeтыре дня в сентябре
2752	2099	Song of the South	Adventure,Animation,Children,Musical	1946.0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1602	3.540886392009988	3.465071323507977	
2753	152591	Ип Ман 3	Action	2015.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	713	3.635343618513324	3.465018997543059	Ип Ман 3
2754	34271	Суета и движение	Crime,Drama	2005.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1069	3.578578110383536	3.4649841516970614	Суета и движение
2755	45722	Пираты Карибского моря: Сундук мертвеца	Action,Adventure,Fantasy	2006.0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22234	3.470405684986957	3.4649446275193254	Пираты Карибского моря: Сундук мертвеца
2756	51834	Джейн Остин	Drama,Romance	2007.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1217	3.564502875924404	3.464770960790239	Джейн Остин
2757	50685	Официантка	Comedy,Drama,Romance	2007.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1443	3.548856548856549	3.464748678075441	Официантка
2758	173369	Тебя никогда здесь не было	Drama	2017.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1489	3.546004029550033	3.464533899873698	Тебя никогда здесь не было
2759	2406	Romancing the Stone	Action,Adventure,Comedy,Romance	1984.0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	16357	3.4716940759307944	3.4642819441718253	
2760	112421	Фрэнк	Comedy,Drama,Mystery	2014.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1181	3.566892464013548	3.4642425939322257	Фрэнк
2761	71518	Катись!	Comedy,Drama	2009.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1592	3.539886934673367	3.463811652320352	Катись!
2762	3576	Hidden, The	Action,Horror,Sci-Fi	1987.0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1396	3.5505014326647566	3.46375598057367	
2763	680	Альфавилль	Drama,Mystery,Romance,Sci-Fi,Thriller	1965.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1436	3.548050139275766	3.463726583719986	Альфавилль
2764	8622	Фаренгейт 9/11	Documentary	2004.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11552	3.474030470914128	3.463552535439954	Фаренгейт 9/11
2765	627	Последний ужин	Drama,Thriller	1995.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2012	3.5236083499005963	3.463461151675036	Последний ужин
2766	4217	4 маленькие девочки	Documentary	1997.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	355	3.804225352112676	3.4633896999641025	4 маленькие девочки
2767	96432	Самый пьяный округ в мире	Crime,Drama	2012.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1569	3.5404716379859784	3.463359789129998	Самый пьяный округ в мире
2768	4688	Black Robe	Adventure,Drama	1991.0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	613	3.66068515497553	3.463328139477942	
2769	4297	Пелле-завоеватель	Drama	1987.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	406	3.761083743842364	3.4631940082142214	Пелле-завоеватель
2770	2273	Час пик	Action,Comedy,Crime,Thriller	1998.0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	15458	3.470759477293311	3.4629399740370896	Час пик
2771	156	С унынием в лице	Comedy,Drama	1995.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1776	3.530968468468469	3.4629129973535657	С унынием в лице
2772	5049	48 Hrs.	Action,Comedy,Crime,Drama	1982.0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	5077	3.486310813472523	3.4625249965565343	
2773	164175	Голос монстра	Drama,Fantasy	2016.0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	765	3.6202614379084967	3.4624361575890714	Голос монстра
2774	3569	Идиоты	Comedy,Drama	1998.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1172	3.5652730375426622	3.462289779638378	Идиоты
2775	58306	Монгол	Drama,War	2007.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	797	3.613550815558344	3.4621576930630438	Монгол
2776	72737	Принцесса и лягушка	Animation,Children,Fantasy,Musical,Romance	2009.0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	3555	3.4960618846694795	3.4621234930975597	Принцесса и лягушка
2777	3461	Lord of the Flies	Adventure,Drama,Thriller	1963.0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3312	3.498339371980676	3.461927121778928	
2778	4784	French Lieutenant's Woman, The	Drama	1981.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	869	3.600690448791714	3.461916577563447	
2779	6856	Yankee Doodle Dandy	Drama,Musical	1942.0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	606	3.660891089108911	3.461898443205297	
2780	59026	99 франков	Comedy	2007.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553	3.67992766726944	3.461874977696678	99 франков
2781	452	Вдовья гора	Drama	1994.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1234	3.559562398703404	3.461850518631358	Вдовья гора
2782	91199	Уик-энд	Drama,Romance	2011.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	421	3.7482185273159145	3.461828143483366	Уик-энд
2783	4500	Отсчёт утопленников	Comedy,Drama	1988.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	432	3.740740740740741	3.4617145128758247	Отсчёт утопленников
2784	6300	Мерцающие огни	Action,Comedy,Crime	2000.0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	391	3.769820971867008	3.461609535508217	Мерцающие огни
2785	207405	Доктор Сон	Horror	2019.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1257	3.557279236276849	3.461443615410102	Доктор Сон
2786	2366	Кинг Конг	Action,Adventure,Fantasy,Horror	1933.0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	8591	3.475323012454895	3.4613051366851826	Кинг Конг
2787	1648	Дом, где говорят Да	Comedy,Drama	1997.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1703	3.532002348796242	3.4612898439157167	Дом, где говорят Да
2788	27790	Миллионы	Children,Comedy,Crime,Drama,Fantasy	2004.0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1238	3.558562197092084	3.461289696609832	Миллионы
2789	5643	Powaqqatsi	Documentary	1988.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	462	3.721861471861472	3.461236369493138	
2790	98243	Хранители снов	Adventure,Animation,Children,Fantasy,IMAX	2012.0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2954	3.501861882193636	3.4611120953137453	Хранители снов
2791	45728	Клерки 2	Comedy	2006.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4743	3.4860847564832387	3.4607274185760484	Клерки 2
2792	6598	Шаги по воде	Documentary	2002.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	374	3.7820855614973263	3.460600821603488	Шаги по воде
2793	26974	Гуммо	Drama	1997.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	729	3.62482853223594	3.46008855446852	Гуммо
2794	54736	Королевство	Action,Drama,Thriller	2007.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2275	3.512747252747253	3.4599720296614827	Королевство
2795	102125	Железный человек 3	Action,Sci-Fi,Thriller,IMAX	2013.0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	12979	3.46918098466754	3.4599312354042757	Железный человек 3
2796	6163	Любит - не любит	Romance,Thriller	2002.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	622	3.652733118971061	3.4597862922653144	Любит - не любит
2797	3816	Official Story, The (La historia oficial)	Drama	1985.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	347	3.805475504322767	3.4596915025442843	
2798	4798	Indiscreet	Comedy,Romance	1958.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	409	3.7530562347188265	3.459690222254334	
2799	41527	Рай - сейчас	Crime,Drama,Thriller,War	2005.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	516	3.691860465116279	3.4594533987040004	Рай - сейчас
2800	8464	Двойная порция	Comedy,Documentary,Drama	2004.0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	14076	3.467710997442455	3.459196371285626	Двойная порция
2801	138208	Прогулка	Adventure,Drama,Thriller	2015.0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1088	3.568933823529412	3.4588601995425834	Прогулка
2802	192283	Безумно богатые азиаты	Comedy	2018.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2176	3.5137867647058822	3.4587622423754416	Безумно богатые азиаты
2803	65130	Дорога перемен	Drama,Romance	2008.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2356	3.5095500848896437	3.4587328762181277	Дорога перемен
2804	51709	Вторжение динозавра	Comedy,Drama,Horror,Sci-Fi,Thriller	2006.0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	2271	3.511228533685601	3.4585333064376798	Вторжение динозавра
2805	350	Клиент	Drama,Mystery,Thriller	1994.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	17374	3.465408081040636	3.458520356523911	Клиент
2806	86	Белый шквал	Action,Adventure,Drama	1996.0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4656	3.484106529209622	3.458411185144544	Белый шквал
2807	3300	Чёрная дыра	Horror,Sci-Fi,Thriller	2000.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	12061	3.4680374761628388	3.4581245931228684	Чёрная дыра
2808	61024	Ананасовый экспресс: Сижу, курю	Action,Comedy,Crime	2008.0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8579	3.471675020398648	3.457750647489546	Ананасовый экспресс: Сижу, курю
2809	188207	Холодная война	Drama	2018.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	541	3.678373382624769	3.4576274343703397	Холодная война
2810	193041	Снимай без остановки!	Comedy,Horror	2017.0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	386	3.766839378238342	3.4575246306182947	Снимай без остановки!
2811	7223	D.O.A.	Drama,Film-Noir,Mystery	1950.0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	454	3.7202643171806167	3.457371020051521	
2812	96	Зимняя сказка	Comedy,Drama	1995.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	522	3.685823754789272	3.457243687518813	Зимняя сказка
2813	169218	Божья земля	Drama,Romance	2017.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	274	3.8923357664233578	3.4570543538893173	Божья земля
2814	26172	Point Blank	Action,Crime,Drama,Thriller	1967.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	564	3.668439716312057	3.45699967930401	
2815	56563	Гельветика	Documentary	2007.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	517	3.687620889748549	3.4569730779461474	Гельветика
2816	982	Picnic	Drama	1955.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	643	3.642301710730949	3.456887261547441	
2817	3204	Boys from Brazil, The	Action,Mystery,Thriller	1978.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1579	3.532298923369221	3.4568081703981943	
2818	2654	Wolf Man, The	Drama,Fantasy,Horror	1941.0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1133	3.561782877316858	3.456620719471875	
2819	93855	Боже, благослови Америку!	Comedy,Drama	2011.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1048	3.5701335877862594	3.456478979241072	Боже, благослови Америку!
2820	7025	Полуночная чистка	Drama,War	1992.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	473	3.708245243128964	3.456446020881309	Полуночная чистка
2821	5051	Итальянский для начинающих	Comedy,Drama,Romance	2000.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1092	3.5654761904761907	3.4564166531702982	Итальянский для начинающих
2822	4046	Friendly Persuasion	Drama	1956.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	369	3.779132791327913	3.4563998934228293	
2823	83	Once Upon a Time... When We Were Colored	Drama,Romance	1995.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	617	3.6491085899513775	3.4561895860420857	
2824	1615	На грани	Adventure,Drama	1997.0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3033	3.495384108143752	3.4561429920077	На грани
2825	100527	Тихая гавань	Drama,Mystery,Romance	2013.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	880	3.590909090909091	3.455775135800049	Тихая гавань
2826	3985	Eagle Has Landed, The	Drama,War	1976.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	891	3.589225589225589	3.4557635151009074	
2827	55094	В долине Эла	Drama,Mystery	2007.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1159	3.5582398619499567	3.455662522051296	В долине Эла
2828	114662	Снайпер	Action,War	2014.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6707	3.473311465632921	3.4555886434924723	Снайпер
2829	5300	3:10 to Yuma	Action,Adventure,Drama,Thriller,Western	1957.0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	706	3.623937677053824	3.4555758238789136	
2830	1034	Шоссе	Comedy,Crime,Drama,Thriller	1996.0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1725	3.5243478260869567	3.4554598256143425	Шоссе
2831	112582	Сама жизнь	Documentary	2014.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	434	3.72926267281106	3.455457894734733	Сама жизнь
2832	37739	Триумф	Drama	2005.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	624	3.6458333333333335	3.4554166461287137	Триумф
2833	8147	Charly	Drama,Sci-Fi	1968.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	622	3.6463022508038585	3.455317018522297	
2834	4183	Unbelievable Truth, The	Comedy,Drama	1989.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	330	3.815151515151515	3.455238360824969	
2835	3753	Патриот	Action,Drama,War	2000.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	19743	3.460542977257762	3.4545368071331666	Патриот
2836	8341	Oliver Twist	Adventure,Crime,Drama	1948.0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	606	3.65016501650165	3.454503676424865	
2837	49130	Хороший год	Comedy,Drama,Romance	2006.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1118	3.560375670840787	3.454355666123261	Хороший год
2838	31923	Three Musketeers, The	Action,Adventure,Comedy	1973.0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777	3.6068211068211062	3.454294030073768	
2839	522	Скины	Action,Drama	1992.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1466	3.5351296043656206	3.454289092338963	Скины
2840	937	Love in the Afternoon	Comedy,Romance	1957.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	609	3.6486042692939247	3.454091532400744	
2841	4799	Это безумный, безумный, безумный, безумный мир	Action,Adventure,Comedy,Crime	1963.0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1965	3.5142493638676844	3.4539806664778623	Это безумный, безумный, безумный, безумный мир
2842	179221	Драка в блоке 99	Action,Crime,Thriller	2017.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	657	3.6339421613394216	3.453772829653179	Драка в блоке 99
2843	89900	Однажды в Анатолии	Drama	2011.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	364	3.7788461538461537	3.453702875317828	Однажды в Анатолии
2844	2193	Willow	Action,Adventure,Fantasy	1988.0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11547	3.46388672382437	3.453638640573389	
2845	190089	Ханна Гэдсби: Нанэтт	Comedy	2018.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416	3.737980769230769	3.453568550910677	Ханна Гэдсби: Нанэтт
2846	159858	Заклятие 2	Horror	2016.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2153	3.508360427310729	3.45342486874586	Заклятие 2
2847	134214	Молодость	Drama	2015.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	809	3.599505562422744	3.453335241753656	Молодость
2848	175667	Колумбус	Drama	2017.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	369	3.7737127371273713	3.453284628625321	Колумбус
2849	3253	Мир Уэйна	Comedy	1992.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17245	3.4600753841693246	3.453220044044837	Мир Уэйна
2850	176419	мама!	Drama,Horror,Mystery,Thriller	2017.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2642	3.497918243754732	3.453176237247841	мама!
2851	6268	Юность Виктора Варгаса	Comedy,Drama,Romance	2002.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	491	3.693482688391039	3.4528910099181367	Юность Виктора Варгаса
2852	173939	О теле и душе	Drama,Romance	2017.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	308	3.836038961038961	3.4526828426462246	О теле и душе
2853	36525	Между небом и землёй	Comedy,Fantasy,Romance	2005.0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2469	3.500405022276225	3.452592535221538	Между небом и землёй
2854	73321	Книга Илая	Action,Adventure,Drama	2010.0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8223	3.4669220479143865	3.452566941099042	Книга Илая
2855	941	Mark of Zorro, The	Adventure	1940.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1070	3.562616822429906	3.452351996706967	
2856	159415	Человек - швейцарский нож	Comedy,Drama,Romance	2016.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2207	3.505663797009515	3.452221262732845	Человек - швейцарский нож
2857	25764	Cameraman, The	Comedy,Drama,Romance	1928.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	291	3.857388316151203	3.452143141094781	
2858	324	Чего мы стоим в жизни	Comedy,Drama	1994.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	499	3.688376753507014	3.4520838491935963	Чего мы стоим в жизни
2859	8609	Our Hospitality	Comedy	1923.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	3.7869318181818175	3.45201397052393	
2860	8610	All of Me	Comedy,Fantasy	1984.0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1105	3.5583710407239817	3.4517479909850914	
2861	1190	Tie Me Up! Tie Me Down! (¡Átame!)	Crime,Drama,Romance	1990.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1816	3.5165198237885464	3.4516556876866717	
2862	261705	Тик-так... БУМ!	Drama	2021.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	552	3.664855072463768	3.4515257352454016	Тик-так... БУМ!
2863	35836	Сорокалетний девственник	Comedy,Romance	2005.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20666	3.457200232265557	3.4515023989482523	Сорокалетний девственник
2864	3726	Assault on Precinct 13	Action,Thriller	1976.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1394	3.5358680057388807	3.4514149559552827	
2865	87306	Супер 8	Mystery,Sci-Fi,Thriller,IMAX	2011.0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	6733	3.468884598247438	3.451400047327642	Супер 8
2866	7647	Безумные подмостки	Comedy	1992.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	3.742574257425743	3.4512684365989013	Безумные подмостки
2867	56152	Зачарованная	Adventure,Animation,Children,Comedy,Fantasy,Musical,Romance	2007.0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	5534	3.4725334297072643	3.451267217423361	Зачарованная
2868	71438	Пешком-пешком	Drama	2008.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	287	3.860627177700348	3.4509084492454583	Пешком-пешком
2869	6412	Destry Rides Again	Comedy,Western	1939.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	407	3.73955773955774	3.45074813467273	
2870	6442	Изящная эпоха	Comedy,Romance	1992.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	488	3.6915983606557377	3.4507342070663025	Изящная эпоха
2871	3327	Вне циновки	Documentary	1999.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	851	3.588719153936545	3.450630544108057	Вне циновки
